"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:52XKvH83AmddD5aHrF4bsb","Epic","spotify:artist:53UXMZxwzQyV4j7tZaVF58, spotify:artist:1V3VTM7VspiQjcmRhC010n","Sandro Silva, Quintino","spotify:album:1RZPIL4DkFm6MSBTasP0IS","Clubbin Best Of 2011","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2011-11-14","https://i.scdn.co/image/ab67616d0000b2732201dd455cae956ca7d678de","1","13","360000","https://p.scdn.co/mp3-preview/45449f953c047e900ab7e1779a239975f91d5ab7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:b1zguy","2021-07-24T19:52:11Z","big room,dutch house,edm,electro house,pop dance,progressive electro house,dutch edm,dutch house,edm,electro house,pop dance,progressive electro house,slap house","0.789","0.945","4","-2.343","0","0.0754","0.2","0.862","0.0705","0.154","128.025","4","","Cloud 9 Music","C Cloud 9 Music, P Cloud 9 Music"
"spotify:track:2Ubw4Bs0yzYm4vtPTvtFwQ","Tremor - Radio Edit","spotify:artist:73jBynjsVtofjRpdpRAJGk, spotify:artist:60d24wfXkVzDSfLS6hyCjZ","Dimitri Vegas & Like Mike, Martin Garrix","spotify:album:6ficvpfAi0b8T1fv5RYgic","Tremor (Sensation 2014 Anthem)","spotify:artist:73jBynjsVtofjRpdpRAJGk, spotify:artist:60d24wfXkVzDSfLS6hyCjZ","Dimitri Vegas & Like Mike, Martin Garrix","2014-05-05","https://i.scdn.co/image/ab67616d0000b2736afa62d08f91da1a9813a887","1","1","193139","","false","0","spotify:user:b1zguy","2021-07-24T19:52:22Z","belgian dance,belgian edm,big room,edm,electro house,pop dance,progressive electro house,tropical house,dance pop,dutch edm,edm,pop,pop dance,progressive house,tropical house","0.615","0.919","11","-4.999","1","0.0367","0.00201","0.687","0.196","0.225","127.991","4","","disco:wax","P (P) 2014 Spinnin' Records, under exclusive license to disco:wax"
"spotify:track:6MGnBpqeJWHXJzK9p0FVR5","Rollup - Baauer Remix","spotify:artist:2FmzVitXZjIkFolH8HXd4j","Flosstradamus","spotify:album:1s1Xt6fe8sAciDvvAWnvDe","All Trap Music","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-02-10","https://i.scdn.co/image/ab67616d0000b27317e0090dbb716696273c6c7c","1","3","191041","https://p.scdn.co/mp3-preview/19c1b9637f20476eb8f0270511074404baa02f90?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","spotify:user:b1zguy","2021-07-24T19:52:31Z","bass trap,edm,electro house,electronic trap,mashup,pop dance","0.602","0.969","8","-3.163","1","0.316","0.212","0.46","0.702","0.74","165.107","4","","All Trap Music","C 2013 AEI Music, P 2013 All Trap Music"
"spotify:track:7DPuJ1odld3CrY7HzppXqb","Strength","spotify:artist:1cv1zasjsfwUWfDMqYuRSP","Define Light","spotify:album:3Kbpo8Gp4Bd5yAUvMEcJub","Strength","spotify:artist:1cv1zasjsfwUWfDMqYuRSP","Define Light","2015-02-09","https://i.scdn.co/image/ab67616d0000b273469a5c57c0df2c8ef901c142","1","1","225000","","false","0","spotify:user:b1zguy","2021-07-24T19:52:48Z","","0.682","0.865","0","-5.319","0","0.265","0.0869","0.00198","0.172","0.347","127.986","4","","JompaMusic Records","C 2015 JompaMusic Records, P 2015 JompaMusic Records"
"spotify:track:5lJrw5wKWhz3bBv4cIFQX0","Welcome To The Club - DJ Gollum Radio Edit","spotify:artist:2zgkC2iqDlq3FcI2B7ChnD","Manian","spotify:album:4ISSfaMfUzRDzztVIa3kiX","Welcome To The Club","spotify:artist:2zgkC2iqDlq3FcI2B7ChnD","Manian","2010-06-15","https://i.scdn.co/image/ab67616d0000b273a07d4e8b6186dab5a1ec73c8","1","6","209320","https://p.scdn.co/mp3-preview/c13c4b89b965d598ab629290f1e8c3f69c11596b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:b1zguy","2021-07-24T20:09:07Z","hands up","0.562","0.939","0","-5.701","1","0.058","0.0286","0.0000394","0.155","0.35","144.984","4","","disco:wax","P (P) 2009 Zooland Music GmbH, under exclusive license to disco:wax"
"spotify:track:7aommBccDA6QLksnDaANGi","Trumpet Bounce","spotify:artist:2ykUp1K8tRaOUFd8vvcwXl, spotify:artist:2AvRDraT7GPOn4ALevIMQl","B3nte, Delon","spotify:album:6vusQlfnKclJYYWIenNeBb","Trumpet Bounce","spotify:artist:2ykUp1K8tRaOUFd8vvcwXl, spotify:artist:2AvRDraT7GPOn4ALevIMQl","B3nte, Delon","2015-11-27","https://i.scdn.co/image/ab67616d0000b273feee91795028485523a261a7","1","1","195024","https://p.scdn.co/mp3-preview/61a7c6af92deeafe7fe2fdcd42e27017cbe13c3a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:b1zguy","2021-07-24T20:13:16Z","melbourne bounce international","0.859","0.696","8","-8.998","1","0.316","0.0327","0.678","0.0655","0.831","127.992","4","","JompaMusic Records","C 2015 JompaMusic Records, P 2015 JompaMusic Records"
"spotify:track:5XspJkrYrLEIuuJWOuPdCZ","Another Day","spotify:artist:6SLVPua1BJCUt85y4bug2Z, spotify:artist:6hPJjDkls4G9H1nRUqBPGS","Retrika, Alex Mueller","spotify:album:1Uk4p2JFQXTh9CQt4FAayK","Another Day","spotify:artist:6SLVPua1BJCUt85y4bug2Z, spotify:artist:6hPJjDkls4G9H1nRUqBPGS","Retrika, Alex Mueller","2021-03-10","https://i.scdn.co/image/ab67616d0000b27329a07f9aa3b7922972969cdd","1","1","179047","https://p.scdn.co/mp3-preview/919ed7a7969d708e2cb3b95355f18ec43b02e2e5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","spotify:user:b1zguy","2021-07-28T03:14:24Z","big room","0.616","0.964","7","-2.848","0","0.0574","0.521","0.0559","0.0989","0.15","125.948","4","","Sosumi Records","C 2021 Sosumi Records, P 2021 Sosumi Records"
"spotify:track:6r2ODYIyD5va74Satsuuq8","Meant To Be - Rave Edit","spotify:artist:0iPzFfhXb2ilEodYsMoUX4","Justus","spotify:album:5JjO9kG0zwTpqNgOXmUrPu","Meant To Be (Rave Edit)","spotify:artist:0iPzFfhXb2ilEodYsMoUX4","Justus","2021-01-29","https://i.scdn.co/image/ab67616d0000b27323d58b0cde5d518603937060","1","1","200150","https://p.scdn.co/mp3-preview/8ddf4c113f52485dde1e25fa5dfcddb76775a7f0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:b1zguy","2021-07-28T03:16:00Z","big room","0.589","0.969","6","-8.354","0","0.06","0.00495","0.0716","0.361","0.0394","124.997","4","","Spinnin' Records","C © 2021 SpinninRecords.com, P ℗ 2021 SpinninRecords.com"
"spotify:track:0iigsa0QRLrKCcDH9aa2UQ","Kids These Days","spotify:artist:1u7OVFmWah4wQhOPIbUb8U","Will Sparks","spotify:album:3nKao3XV68vlk8ledWotH0","Kids These Days","spotify:artist:1u7OVFmWah4wQhOPIbUb8U","Will Sparks","2020-08-07","https://i.scdn.co/image/ab67616d0000b27395fbadd53fe950f8cf68edfa","1","1","322285","https://p.scdn.co/mp3-preview/a468bb753ca9962027e10512283c4590a026804b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:b1zguy","2021-07-28T03:18:45Z","big room,edm,electro house,melbourne bounce,melbourne bounce international,pop dance","0.592","0.965","11","-4.1","1","0.0469","0.00318","0.688","0.105","0.172","139.968","4","","Teamwrk Records","C 2020 CLUBWRK/Teamwrk Records, P 2020 CLUBWRK/Teamwrk Records"
"spotify:track:58n166VoflmAPwTh1bQCvE","Techno 99","spotify:artist:5akjwT4cQGhi5DLknDb0Wl","Antoine Delvig","spotify:album:0FKHzCCvjPLHgBShRlFo6z","Techno 99","spotify:artist:5akjwT4cQGhi5DLknDb0Wl","Antoine Delvig","2021-02-05","https://i.scdn.co/image/ab67616d0000b27356e93c0a1cfc8d313e96bd20","1","1","195468","https://p.scdn.co/mp3-preview/5f80be73c49176e6ee59eae4557ea6b67e9b43d4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:b1zguy","2021-07-28T03:21:43Z","","0.534","0.951","1","-5.886","1","0.129","0.000339","0.864","0.356","0.0508","128.044","4","","Musical Freedom","C © 2021 Musical Freedom Label Ltd., P ℗ 2021 Musical Freedom Label Ltd."
"spotify:track:2MwWgsJTQOFZqY12zctYKc","Meant To Be","spotify:artist:04Ze9i5w3NXno5DdMNpJZC, spotify:artist:484iMOSUagn2RPaer9vl9e","Olly James, Reece Low","spotify:album:736oYssYZCUmJt3g7oBwGv","Meant To Be","spotify:artist:04Ze9i5w3NXno5DdMNpJZC, spotify:artist:484iMOSUagn2RPaer9vl9e","Olly James, Reece Low","2020-06-15","https://i.scdn.co/image/ab67616d0000b2737ac52e44cabc416c36e29ae0","1","1","146810","https://p.scdn.co/mp3-preview/0ee6c57c27b4a2566d37f1f2f8c9786704f1ba83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:b1zguy","2021-07-28T03:23:02Z","big room,deep big room,electro house,sky room,melbourne bounce","0.645","0.941","8","-4.287","0","0.0466","0.00273","0.784","0.0792","0.275","150.012","4","","Musical Freedom","C ©2020 Musical Freedom Label Ltd., P ℗2020 Musical Freedom Label Ltd."
"spotify:track:4j3zKjEGAUQYxWMXKN726J","More Than We Compare","spotify:artist:1u7OVFmWah4wQhOPIbUb8U, spotify:artist:5irwemCIBdwWYTZrcxX2UW","Will Sparks, MorganJ","spotify:album:56DqUtJw6Rq38Kfh7a71HJ","More Than We Compare","spotify:artist:1u7OVFmWah4wQhOPIbUb8U, spotify:artist:5irwemCIBdwWYTZrcxX2UW","Will Sparks, MorganJ","2020-04-09","https://i.scdn.co/image/ab67616d0000b27385294ccfcba7806cce8e7ea4","1","1","181345","https://p.scdn.co/mp3-preview/86bfbe757abe648dbd519abf8f994e84842df1f3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:b1zguy","2021-07-28T03:25:19Z","big room,edm,electro house,melbourne bounce,melbourne bounce international,pop dance,electro house,hardstyle,pop edm,sky room","0.661","0.979","10","-5.152","1","0.111","0.000735","0.576","0.477","0.0321","126.038","4","","HEXAGON","C 2020 HEXAGON, P 2020 HEXAGON"
"spotify:track:5jZIiuE5UNFQDK7y7Viaum","Power - MorganJ & Pherato Remix","spotify:artist:6BrvowZBreEkXzJQMpL174, spotify:artist:2wX6xSig4Rig5kZU6ePlWe, spotify:artist:5irwemCIBdwWYTZrcxX2UW, spotify:artist:4N5dAfqsjUgmluwrFoeuOb","Hardwell, KSHMR, MorganJ, Pherato","spotify:album:0K5KAPBW6OlYb6UM4Sbgss","Power (The Remixes)","spotify:artist:6BrvowZBreEkXzJQMpL174, spotify:artist:2wX6xSig4Rig5kZU6ePlWe","Hardwell, KSHMR","2018-06-01","https://i.scdn.co/image/ab67616d0000b2731a05f506549ee1301b117e9a","1","1","175206","https://p.scdn.co/mp3-preview/f71459e2d22f60db384f072c17cc89c3274e15eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:b1zguy","2021-07-28T03:26:31Z","big room,dance pop,dutch house,edm,electro house,pop dance,progressive electro house,progressive house,tropical house,big room,edm,electro house,indian edm,pop dance,slap house,tropical house,electro house,hardstyle,pop edm,sky room,euphoric hardstyle,hardstyle,rawstyle","0.626","0.823","5","-3.113","0","0.0521","0.00677","0.00124","0.217","0.58","149.993","4","","Hardwell & KSHMR","C 2018 White Label, P 2018 White Label"
"spotify:track:48RoCGs1FNlp8NF3HXW2Wt","Ma Luv","spotify:artist:5nki7yRhxgM509M5ADlN1p, spotify:artist:5irwemCIBdwWYTZrcxX2UW","Oliver Heldens, MorganJ","spotify:album:7CFZSyuqggIrBjyj86wP0A","Ma Luv","spotify:artist:5nki7yRhxgM509M5ADlN1p, spotify:artist:5irwemCIBdwWYTZrcxX2UW","Oliver Heldens, MorganJ","2021-06-11","https://i.scdn.co/image/ab67616d0000b27397d61560e135376028f734bf","1","1","170014","https://p.scdn.co/mp3-preview/da2266b0e05e2849a5305d56a476a78d29c21f84?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:b1zguy","2021-07-28T03:28:13Z","dance pop,edm,electro house,future house,house,pop dance,progressive electro house,progressive house,tropical house,electro house,hardstyle,pop edm,sky room","0.613","0.843","5","-5.782","0","0.0621","0.00454","0.0000499","0.336","0.306","125.967","4","","HELDEEP Records","C © 2021 Heldeep Records, P ℗ 2021 Heldeep Records"
"spotify:track:57cAWUeyfuAnhQEo2j0LBn","Party Till We Die","spotify:artist:5irwemCIBdwWYTZrcxX2UW, spotify:artist:23QiUDhZI1asndJml1wpfV","MorganJ, Andrea Damante","spotify:album:5Xk9Od9xAZYEynq5tUjDqh","Party Till We Die","spotify:artist:5irwemCIBdwWYTZrcxX2UW, spotify:artist:23QiUDhZI1asndJml1wpfV","MorganJ, Andrea Damante","2021-04-16","https://i.scdn.co/image/ab67616d0000b273059ee96ca52d78a09d58d6bd","1","1","170000","https://p.scdn.co/mp3-preview/c6f7a36d2d92ac6987ca6d1fb02e9c647bf0e68f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:b1zguy","2021-07-28T03:29:10Z","electro house,hardstyle,pop edm,sky room","0.737","0.847","11","-6.397","0","0.0943","0.00271","0.00000329","0.204","0.329","126.016","4","","The Myth of NYX","C 2021 The Myth Of NYX, P 2021 The Myth Of NYX"
"spotify:track:1bmvJkAA8Yz9bv6y3WOj3U","Set Me Free (feat. MAX)","spotify:artist:5nki7yRhxgM509M5ADlN1p, spotify:artist:4F61H4lx1js4wtWfb2Rfnt, spotify:artist:1bqxdqvUtPWZri43cKHac8","Oliver Heldens, Party Pupils, MAX","spotify:album:7Ll6kSs703zrmm60mTvw7v","Set Me Free (feat. MAX)","spotify:artist:5nki7yRhxgM509M5ADlN1p, spotify:artist:4F61H4lx1js4wtWfb2Rfnt, spotify:artist:1bqxdqvUtPWZri43cKHac8","Oliver Heldens, Party Pupils, MAX","2020-11-06","https://i.scdn.co/image/ab67616d0000b273d95eede0bbe928f4b48d2cc0","1","1","193364","https://p.scdn.co/mp3-preview/fb12fb5b5c8e4fbf33c8e1f8c94412bb2746a366?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:b1zguy","2021-07-28T03:31:20Z","dance pop,edm,electro house,future house,house,pop dance,progressive electro house,progressive house,tropical house,pop edm,dance pop,electropop,pop,pop rap,post-teen pop,viral pop","0.793","0.701","2","-4.764","1","0.0428","0.00544","0","0.164","0.62","123.964","4","","HELDEEP Records","C © 2020 OH2 Records, P ℗ 2020 OH2 Records"
"spotify:track:33gTTwv0C5xqiZxqkLPt8a","Hallelujah","spotify:artist:3UVoBPCrKG8mz9NVFgmAPn","Luis Rodriguez","spotify:album:3e4PP8YdZrcRg1bl97C4I8","Hallelujah","spotify:artist:3UVoBPCrKG8mz9NVFgmAPn","Luis Rodriguez","2021-04-09","https://i.scdn.co/image/ab67616d0000b273b78f7fa451eb38d4de0c50e8","1","1","182343","https://p.scdn.co/mp3-preview/b798d598ee8926c0e71e4cde07152740babe5e61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:b1zguy","2021-07-28T03:38:26Z","","0.666","0.993","4","-4.941","0","0.218","0.0236","0.634","0.0618","0.0451","128.014","3","","Seal Network","C 2021 Seal Network, P 2021 Seal Network under exclusive license to Bodywrks Music Group"
"spotify:track:1sBWIYYhcXxy1fh64LoQJ5","Superstar DJ","spotify:artist:4bXUaTjc7TQTvLqqCAlfYt","Jack Back","spotify:album:7AgXpOJlCV2EMKGvSyxLvx","Superstar DJ","spotify:artist:4bXUaTjc7TQTvLqqCAlfYt","Jack Back","2020-03-20","https://i.scdn.co/image/ab67616d0000b2736bad1db981025b546ae4bc09","1","1","203809","https://p.scdn.co/mp3-preview/77175bba074cd3ec74d01e905d07ed2b9b2fae0f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:b1zguy","2021-07-28T03:43:08Z","edm,electro house,progressive electro house","0.608","0.98","4","-5.799","0","0.058","0.0217","0.559","0.797","0.0404","126.014","4","","Positiva","C © 2020 Universal Music Operations Limited, P A Positiva / Virgin EMI Records release; ℗ 2020 Virgin Records Limited"
"spotify:track:5V78DfYNVi8m8QtnCqLQXb","Fomento","spotify:artist:0FpEluMjDj6Lvn1yHpMGIe","ASCO","spotify:album:77NgLRWuMadOckc59EQxFN","Fomento","spotify:artist:0FpEluMjDj6Lvn1yHpMGIe","ASCO","2018-09-24","https://i.scdn.co/image/ab67616d0000b2737dc71bb7ac1bc6fdf1c5e2c8","1","1","163125","https://p.scdn.co/mp3-preview/328e73d8ac46131e8f4686b6447256df3f75b782?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","spotify:user:b1zguy","2021-07-28T03:49:23Z","","0.665","0.943","2","-5.128","1","0.0764","0.0212","0.92","0.0736","0.157","128.011","4","","Doorn Records","C 2018 Doorn / SpinninRecords.com, P 2018 Doorn / SpinninRecords.com"
"spotify:track:2xXULY1JI0NrU9Obesel3H","Lucidity","spotify:artist:6UZvJbrEJxkycbgUznMIF9","Behmer","spotify:album:5atu0SNWkrnPzVtyVI8Ztq","Lucidity","spotify:artist:6UZvJbrEJxkycbgUznMIF9","Behmer","2016-09-08","https://i.scdn.co/image/ab67616d0000b27388f6e380953c4364d72729b6","1","1","187509","https://p.scdn.co/mp3-preview/3f42a3ca7139b3f3861c6bb0b3ba158389f78078?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:b1zguy","2021-07-28T03:51:59Z","melbourne bounce international","0.763","0.456","10","-6.64","0","0.0439","0.0348","0.751","0.146","0.221","128.066","4","","Behmer","C 2016 Behmer, P 2016 Behmer"
"spotify:track:6wa9YlQMYlnur0kdTDgwl8","I Wanna Dance with Somebody (feat. The High)","spotify:artist:3tLvKk2N4IGhT3aZceW2Hy, spotify:artist:6UZvJbrEJxkycbgUznMIF9, spotify:artist:5mKNjpx3SmjNqtxQTmuo9Z","Hard Lights, Behmer, The High","spotify:album:6u2Y3tuGTCKgNxJWynj3qs","I Wanna Dance with Somebody (feat. The High)","spotify:artist:3tLvKk2N4IGhT3aZceW2Hy, spotify:artist:6UZvJbrEJxkycbgUznMIF9, spotify:artist:5mKNjpx3SmjNqtxQTmuo9Z","Hard Lights, Behmer, The High","2021-04-16","https://i.scdn.co/image/ab67616d0000b273f1fa5c85cd870b6b3fa2f4f4","1","1","160480","https://p.scdn.co/mp3-preview/81fa3f452dfbc4e582e69baf594e3f8928eb7f97?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:b1zguy","2021-07-28T03:54:10Z","melbourne bounce international","0.73","0.92","9","-5.154","1","0.124","0.0648","0.0011","0.116","0.528","134.984","4","","Chérie Amour Productions","P 2021 Signatune under exclusive exploitation by Sony Music Entertainment France SAS"
"spotify:track:5rYkBePHNBTB9CmHP8Bsek","What I've Done","spotify:artist:619CzMJPPWrCeZwx5qw6ko, spotify:artist:6UZvJbrEJxkycbgUznMIF9, spotify:artist:1YjaVTeHBlVRRxbk7H30HN","Besomorph, Behmer, Lunis","spotify:album:2rtwsQbvxRywO3bpbiiJNJ","What I've Done","spotify:artist:619CzMJPPWrCeZwx5qw6ko, spotify:artist:6UZvJbrEJxkycbgUznMIF9, spotify:artist:1YjaVTeHBlVRRxbk7H30HN","Besomorph, Behmer, Lunis","2020-12-16","https://i.scdn.co/image/ab67616d0000b273db7f75f8bf9cee7ed425910a","1","1","141904","https://p.scdn.co/mp3-preview/050e440bdb5efdbaedb822cf69a34b54adedea5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:b1zguy","2021-07-28T03:56:54Z","alt z,bass trap,slap house,traprun,melbourne bounce international","0.661","0.732","7","-5.2","1","0.0591","0.0562","0","0.211","0.31","126.004","4","","Virgin","C © 2020 Besomorph, under exclusive license to Universal Music GmbH, P A Virgin Records release; ℗ 2020 Besomorph, under exclusive license to Universal Music GmbH"
"spotify:track:3Dt8shntGQZdrEfNzZvZMf","I Am You - Radio Edit","spotify:artist:2OFEXARoSZyZLR6S0oV2R7, spotify:artist:5FKABVMDKiED2mhi8bFSVx","Tom Swoon, First State","spotify:album:3UinljqZYPTiSAzkAZwTg2","I Am You (Radio Edit)","spotify:artist:2OFEXARoSZyZLR6S0oV2R7, spotify:artist:5FKABVMDKiED2mhi8bFSVx","Tom Swoon, First State","2015-03-10","https://i.scdn.co/image/ab67616d0000b2730365e693deaabf01f42eb3fc","1","1","180000","https://p.scdn.co/mp3-preview/b6629e5164930f1e9e7962784e422f82c4a1dfb1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","spotify:user:b1zguy","2021-07-28T03:57:23Z","edm,electro house,pop dance,pop edm,progressive electro house,sky room,dutch trance,progressive house,progressive trance,trance,uplifting trance","0.409","0.921","0","-3.238","0","0.0777","0.0436","0","0.0588","0.138","128.016","4","","Ultra Records, LLC","P (P) 2015 Ultra Records, LLC"
"spotify:track:3HuvsmSwcz0LcFNaOoXzet","India","spotify:artist:7Bo6vpAmmhylCRWoHSBkcZ, spotify:artist:2K7Hlrg5cti0mVKx4l0Rwz","Steff da Campo, NEVERGLOW","spotify:album:5T4ZEYca32Z3ekiIHvTgK4","India","spotify:artist:7Bo6vpAmmhylCRWoHSBkcZ, spotify:artist:2K7Hlrg5cti0mVKx4l0Rwz","Steff da Campo, NEVERGLOW","2018-07-27","https://i.scdn.co/image/ab67616d0000b273b8c32f0932ac2a10daaaf610","1","1","188442","https://p.scdn.co/mp3-preview/9ef5eb1ef65ae9821c5bba4904c7eae0d72e86cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","spotify:user:b1zguy","2021-07-28T04:01:16Z","edm,electro house,house,pop dance,pop edm,melbourne bounce international,pop edm","0.664","0.93","10","-5.965","0","0.094","0.0127","0.189","0.137","0.0533","128.098","4","","Steff da Campo","C 2018 Steff da Campo, P 2018 Steff da Campo"
"spotify:track:0hvOu1yvUgbjNrzXfWVLYS","TOGETHER","spotify:artist:4AVFqumd2ogHFlRbKIjp1t","Alesso","spotify:album:0SkgI9DVsKoNpkM7JUWaGS","PROGRESSO VOL 2","spotify:artist:4AVFqumd2ogHFlRbKIjp1t","Alesso","2021-06-04","https://i.scdn.co/image/ab67616d0000b273820be6e5e4c4f54560c6d621","1","1","228395","https://p.scdn.co/mp3-preview/c087b1daebe3343a4c76dfc2511e86c96250c04e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:b1zguy","2021-07-28T07:09:46Z","dance pop,edm,electro house,pop,pop dance,progressive electro house,tropical house","0.716","0.861","7","-4.313","1","0.0405","0.00124","0.874","0.181","0.128","123.997","4","","10:22 PM","C © 2021 Alefune AB, under exclusive license to UMG Recordings, Inc., P 10:22 PM; ℗ 2021 Alefune AB, under exclusive license to UMG Recordings, Inc."
"spotify:track:5itOtNx0WxtJmi1TQ3RuRd","Giant (with Rag'n'Bone Man)","spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:4f9iBmdUOhQWeP7dcAn1pf","Calvin Harris, Rag'n'Bone Man","spotify:album:4PwXTHenZZx7ebgsnTM65K","Giant (with Rag'n'Bone Man)","spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:4f9iBmdUOhQWeP7dcAn1pf","Calvin Harris, Rag'n'Bone Man","2019-01-11","https://i.scdn.co/image/ab67616d0000b273a9a9d8a16c0b4146fb707c02","1","1","229184","https://p.scdn.co/mp3-preview/0f2bfeddc5705a09caf868f7e5aebf7e9fd8b6bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:b1zguy","2021-07-28T07:13:22Z","dance pop,edm,electro house,house,pop,progressive house,uk dance,neo soul","0.807","0.887","1","-4.311","0","0.0361","0.016","0.000503","0.0811","0.606","122.015","4","","Columbia","P (P) 2019 Sony Music Entertainment UK Limited"
"spotify:track:25ZEYUgCJyf3gRxkqYbkIc","Leave The World Behind - Radio Edit","spotify:artist:1xNmvlEiICkRlRGqlNFZ43, spotify:artist:6hyMWrxGBsOx6sWcVj1DqP, spotify:artist:4FqPRilb0Ja0TKG3RS3y4s, spotify:artist:53cQZtWDwDJwVCNZlfJ6Qk, spotify:artist:601893mmW5hl1FBOykWZHG","Axwell, Sebastian Ingrosso, Steve Angello, Laidback Luke, Deborah Cox","spotify:album:5t99JSRaTDLRx2EDWxHlkM","Leave The World Behind","spotify:artist:1xNmvlEiICkRlRGqlNFZ43, spotify:artist:6hyMWrxGBsOx6sWcVj1DqP, spotify:artist:4FqPRilb0Ja0TKG3RS3y4s","Axwell, Sebastian Ingrosso, Steve Angello","2009-05-04","https://i.scdn.co/image/ab67616d0000b2736e38eda092df64738109294c","1","1","161718","https://p.scdn.co/mp3-preview/dd6929f8970b621e736cf50f66276517bd07e1bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:b1zguy","2021-07-28T07:13:53Z","disco house,edm,electro house,house,pop dance,progressive electro house,progressive house,vocal house,edm,electro house,pop dance,progressive electro house,progressive house,disco house,edm,electro house,house,pop dance,progressive electro house,progressive house,big room,dance pop,dutch edm,dutch house,edm,electro house,house,pop dance,progressive electro house,progressive house,canadian pop,hip pop,neo soul,new jack swing,quiet storm,r&b,urban contemporary,vocal house","0.525","0.849","10","-7.727","0","0.0484","0.00232","0.00196","0.322","0.277","128.055","4","","Axtone Records","C 2009 Axtone Records Ltd., P 2009 Axtone Records Ltd."
"spotify:track:1pfgsjmxVZhoZpeDx6POKv","Bones (feat. OneRepublic)","spotify:artist:4sTQVOfp9vEMCemLw50sbu, spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","Galantis, OneRepublic","spotify:album:49vus1VCWc7AbgDmKYb8SC","Bones (feat. OneRepublic)","spotify:artist:4sTQVOfp9vEMCemLw50sbu, spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","Galantis, OneRepublic","2019-01-31","https://i.scdn.co/image/ab67616d0000b273344d2f5474e34d7dfcf8fefb","1","1","205792","https://p.scdn.co/mp3-preview/3f38b542d470cdce0486327de5126ccd09c47e4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:b1zguy","2021-07-28T07:15:39Z","dance pop,edm,electro house,pop,pop dance,tropical house,dance pop,piano rock,pop,pop rock","0.658","0.804","0","-5.735","1","0.0377","0.00463","0","0.178","0.508","120.047","4","","Big Beat Records","C 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company"
